DATE	type	rarity	vendor	level	name	brand	slot	armor	core_icon	core_value	core_type	attribute1_icon	attribute1_value	attribute1_type	attribute2_icon	attribute2_value	attribute2_type	talents	mods	dummy
2021-06-15	gear	header-he	DZサウス	40	Glacier Bay Vest	ヤールギア	ボディアーマー	158k	icon-defensive	103166.0	アーマー	icon-offensive	7.8	ヘッドショットダメージ上昇	icon-defensive	16329.0	HP	射撃準備	オフェンス
2021-06-15	gear	header-he	キャンパス	40	Aphrodite Glint Concealer	アイラルディホールディング	マスク	80k	icon-offensive	11.0	武器ダメージ上昇	icon-defensive	3975.0	アーマー回復	icon-offensive	4.6	クリティカル率		オフェンス
2021-06-15	gear	header-he	キャンパス	40	Shomer Holster	ゴラン・ギア	ホルスター	112k	icon-defensive	116063.0	アーマー	icon-defensive	6.8	爆発物耐性	icon-utility	8.6	ステータス効果		
2021-06-15	gear	header-he	シアター	40	Dusk Attack Gloves	グルーポソンブラ社	グローブ	80k	icon-offensive	14.0	武器ダメージ上昇	icon-offensive	3.7	クリティカル率	icon-defensive	7.6	状態異常耐性		
2021-06-15	gear	header-he	シアター	40	Knee Mesh Jonti	バッジャー・タフ	ニーパッド	99k	icon-defensive	128628.0	アーマー	icon-defensive	4052.0	アーマー回復	icon-utility	15.2	スキル修復		
2021-06-15	gear	header-gs	DZイースト	40	Lyudmila Snipers Mask	エース＆エイト	マスク	80k	icon-offensive	10.5	武器ダメージ上昇	icon-utility	8.1	ステータス効果					オフェンス
2021-06-15	gear	header-gs	DZイースト	40	Young Low-Friction Holster	トゥルーパトリオット	ホルスター	112k	icon-defensive	108458.0	アーマー	icon-defensive	4014.0	アーマー回復					
2021-06-15	gear	header-he	DZイースト	40	Emet Mask	ゴラン・ギア	マスク	80k	icon-defensive	92382.0	アーマー	icon-utility	10.4	スキルヘイスト	icon-defensive	16209.0	HP		ユーティリティ
2021-06-15	gear	header-he	DZイースト	40	Vertical Y Holster	ソコロフ社	ホルスター	112k	icon-offensive	11.4	武器ダメージ上昇	icon-offensive	4.5	クリティカル率	icon-utility	8.5	ステータス効果		
2021-06-15	gear	header-named	キャシー	40	シーザーズガード	エンプレス・インターナショナル	ボディアーマー	158k	icon-utility	1.0	スキルクラス	icon-defensive	9.2	状態異常耐性	icon-utility	10.2	スキルヘイスト	パーフェクト・スキルド	ユーティリティ
2021-06-15	gear	header-named	キャシー	40	ハンターキラー	ゴラン・ギア	ボディアーマー	158k	icon-defensive	123093.0	アーマー	icon-utility	7.3	スキルダメージ	icon-offensive	6.5	武器ハンドリング	パーフェクト・インティミデイト	ユーティリティ
2021-06-15	gear	header-gs	キャシー	40	Driver Excursion Pack	トゥルーパトリオット	バックパック	131k	icon-defensive	115204.0	アーマー	icon-utility	17.6	スキル修復				ペイトリオティックブースト	ディフェンス
2021-06-15	gear	header-gs	キャシー	40	Resource Harness	オンゴーイングディレクティブ	ボディアーマー	158k	icon-offensive	11.7	武器ダメージ上昇	icon-offensive	6.0	武器ハンドリング				パラベラムラウンド	ユーティリティ
2021-06-15	gear	header-gs	キャシー	40	Molesey ESD Gloves	ハードワイヤード	グローブ	80k	icon-utility	1.0	スキルクラス	icon-utility	8.9	ステータス効果					
2021-06-15	gear	header-gs	キャシー	40	Strines Stabilizing Pads	ハードワイヤード	ニーパッド	99k	icon-utility	1.0	スキルクラス	icon-utility	8.9	ステータス効果					
